split,row_index,tweet_id,image_id,canonical_evaluation_eligible,canonical_exclusion_reason,robust_evaluation_eligible,robust_exclusion_reason
train,7944,912282116385361921,912282116385361921_0,True,,True,
train,7945,913795571193978880,913795571193978880_0,True,,True,
train,7946,916020972007903232,916020972007903232_0,True,,True,
train,7947,911504134200799232,911504134200799232_0,True,,True,
train,7948,909976794920624133,909976794920624133_0,True,,True,
train,7949,921104944287141891,921104944287141891_0,True,,True,
train,7950,922318662459158528,922318662459158528_0,True,,True,
train,7951,904709972935761921,904709972935761921_0,True,,True,
train,7952,921180171947925504,921180171947925504_0,True,,True,
train,7953,917817114471346177,917817114471346177_0,True,,True,
train,7954,912277770918653952,912277770918653952_0,True,,True,
train,7955,910000809911345152,910000809911345152_0,True,,True,
train,7956,870061681493155844,870061681493155844_0,True,,True,
train,7957,913214732122849280,913214732122849280_0,True,,True,
train,7958,913859083203211265,913859083203211265_0,True,,True,
train,7959,906081036940881921,906081036940881921_0,True,,True,
train,7960,911537248113446913,911537248113446913_0,True,,True,
train,7961,904845858289668100,904845858289668100_0,True,,True,
train,7962,881169345229066244,881169345229066244_0,True,,True,
train,7963,920770106623496192,920770106623496192_0,True,,True,
train,7964,906809347271008256,906809347271008256_0,True,,True,
train,7965,909700058463002624,909700058463002624_0,True,,True,
train,7966,910698951988383744,910698951988383744_0,True,,True,
train,7967,910586721246486528,910586721246486528_0,True,,True,
train,7968,909781597569847296,909781597569847296_0,True,,True,
train,7969,901776171301572608,901776171301572608_0,True,,True,
train,7970,909775864211980299,909775864211980299_0,True,,True,
train,7971,927583648873943041,927583648873943041_0,True,,True,
train,7972,912120273427722241,912120273427722241_0,True,,True,
train,7973,909756659374874624,909756659374874624_0,True,,True,
train,7974,912200008090386432,912200008090386432_0,True,,True,
train,7975,911580776759742464,911580776759742464_0,True,,True,
train,7976,908468618022785024,908468618022785024_0,True,,True,
train,7977,909899925856620545,909899925856620545_0,True,,True,
train,7978,909703548933427200,909703548933427200_0,True,,True,
train,7979,921467790850011136,921467790850011136_0,True,,True,
train,7980,907000891110080513,907000891110080513_0,True,,True,
train,7981,916108548849000448,916108548849000448_0,True,,True,
train,7982,905409783330738176,905409783330738176_0,True,,True,
train,7983,909881189066055681,909881189066055681_0,True,,True,
train,7984,930506088943968261,930506088943968261_0,True,,True,
train,7985,909913877302906880,909913877302906880_0,True,,True,
train,7986,901721154955739136,901721154955739136_0,True,,True,
train,7987,908448210133311488,908448210133311488_0,True,,True,
train,7988,922413056105226240,922413056105226240_0,True,,True,
train,7989,930047804013195264,930047804013195264_0,True,,True,
train,7990,911817725747580933,911817725747580933_0,True,,True,
train,7991,906679922839695360,906679922839695360_0,True,,True,
train,7992,904295993021267968,904295993021267968_0,True,,True,
train,7993,923340171445178368,923340171445178368_0,True,,True,
train,7994,912278084543553537,912278084543553537_0,True,,True,
train,7995,909688188662308865,909688188662308865_0,True,,True,
train,7996,905653236568268801,905653236568268801_0,True,,True,
train,7997,909745072656314368,909745072656314368_0,True,,True,
train,7998,911530140546375680,911530140546375680_0,True,,True,
train,7999,880859249726894080,880859249726894080_0,True,,True,
train,8000,901822661080244224,901822661080244224_0,True,,True,
train,8001,909897690229731328,909897690229731328_0,True,,True,
train,8002,909176906137948165,909176906137948165_0,True,,True,
train,8003,878045433628549121,878045433628549121_0,True,,True,
train,8004,905766098741669893,905766098741669893_0,True,,True,
train,8005,907567494298300416,907567494298300416_0,True,,True,
train,8006,875466583501656064,875466583501656064_0,True,,True,
train,8007,913803015676710913,913803015676710913_0,True,,True,
train,8008,913041889758269441,913041889758269441_0,True,,True,
train,8009,907351036393914368,907351036393914368_0,True,,True,
train,8010,909447024801705986,909447024801705986_0,True,,True,
train,8011,906048371714084864,906048371714084864_0,True,,True,
train,8012,912117444327673856,912117444327673856_0,True,,True,
train,8013,913336144712040448,913336144712040448_0,True,,True,
train,8014,904812130389549056,904812130389549056_0,True,,True,
train,8015,910637384072654848,910637384072654848_0,True,,True,
train,8016,917973143708463104,917973143708463104_0,True,,True,
train,8017,923694750540054529,923694750540054529_0,True,,True,
train,8018,876809582043070465,876809582043070465_0,True,,True,
train,8019,928657279825711104,928657279825711104_0,True,,True,
train,8020,927305644230807552,927305644230807552_0,True,,True,
train,8021,923556129837387776,923556129837387776_0,True,,True,
train,8022,877322400685203456,877322400685203456_0,True,,True,
train,8023,909386138376441856,909386138376441856_0,True,,True,
train,8024,904609493325037568,904609493325037568_0,True,,True,
train,8025,905391970067005441,905391970067005441_0,True,,True,
train,8026,915320731826868225,915320731826868225_0,True,,True,
train,8027,910151391842205696,910151391842205696_0,True,,True,
train,8028,922436644636160000,922436644636160000_0,True,,True,
train,8029,909926768194260992,909926768194260992_0,True,,True,
train,8030,906851261881962497,906851261881962497_0,True,,True,
train,8031,911612686257020930,911612686257020930_0,True,,True,
train,8032,911673077100146688,911673077100146688_0,True,,True,
train,8033,923001634006822912,923001634006822912_0,True,,True,
train,8034,905168979769139203,905168979769139203_0,True,,True,
train,8035,917833777812066304,917833777812066304_0,True,,True,
train,8036,910803194414010368,910803194414010368_0,True,,True,
train,8037,905680812271652864,905680812271652864_0,True,,True,
train,8038,909894995020271616,909894995020271616_0,True,,True,
train,8039,907551747836485633,907551747836485633_0,True,,True,
train,8040,905691597005889536,905691597005889536_0,True,,True,
train,8041,919652631168958464,919652631168958464_0,True,,True,
train,8042,921483682757664775,921483682757664775_0,True,,True,
train,8043,907082323614728193,907082323614728193_0,True,,True,
train,8044,901747649216299008,901747649216299008_0,True,,True,
train,8045,909693639978291200,909693639978291200_0,True,,True,
train,8046,906623256697995264,906623256697995264_0,True,,True,
train,8047,914852056934109184,914852056934109184_0,True,,True,
train,8048,872438264241823745,872438264241823745_0,True,,True,
train,8049,909490925268692992,909490925268692992_0,True,,True,
train,8050,919931231063519232,919931231063519232_0,True,,True,
train,8051,909906159242444800,909906159242444800_0,True,,True,
train,8052,905721794933510148,905721794933510148_0,True,,True,
train,8053,904221977925349376,904221977925349376_0,True,,True,
train,8054,905278151718293504,905278151718293504_0,True,,True,
train,8055,906315865557278720,906315865557278720_0,True,,True,
train,8056,904248609641603072,904248609641603072_0,True,,True,
train,8057,910708399377080322,910708399377080322_0,True,,True,
train,8058,923671911044927488,923671911044927488_0,True,,True,
train,8059,912331666504351744,912331666504351744_0,True,,True,
train,8060,905839406577315840,905839406577315840_0,True,,True,
train,8061,921558135675981825,921558135675981825_0,True,,True,
train,8062,921374160110178304,921374160110178304_0,True,,True,
train,8063,877713423286415367,877713423286415367_0,True,,True,
train,8064,905109636356780032,905109636356780032_0,True,,True,
train,8065,907596088395358208,907596088395358208_0,True,,True,
train,8066,909700444259221504,909700444259221504_0,True,,True,
train,8067,904207624664522752,904207624664522752_0,True,,True,
train,8068,910544377302343680,910544377302343680_0,True,,True,
train,8069,923410885196025856,923410885196025856_0,True,,True,
train,8070,911921934027362304,911921934027362304_0,True,,True,
train,8071,909395286459482115,909395286459482115_0,True,,True,
train,8072,871860172833996802,871860172833996802_0,True,,True,
train,8073,905692324906143744,905692324906143744_0,True,,True,
train,8074,905749396280762368,905749396280762368_0,True,,True,
train,8075,909866892495638528,909866892495638528_0,True,,True,
train,8076,921468751463288832,921468751463288832_0,True,,True,
train,8077,906676748116525056,906676748116525056_0,True,,True,
train,8078,909778118084198400,909778118084198400_0,True,,True,
train,8079,909949334531203072,909949334531203072_0,True,,True,
train,8080,923635710564843520,923635710564843520_0,True,,True,
train,8081,913161481507745796,913161481507745796_0,True,,True,
train,8082,919577456587264000,919577456587264000_0,True,,True,
train,8083,910243372924788736,910243372924788736_0,True,,True,
train,8084,910186619818389505,910186619818389505_0,True,,True,
train,8085,909779373770887170,909779373770887170_0,True,,True,
train,8086,909416790618464257,909416790618464257_0,True,,True,
train,8087,912943041320833024,912943041320833024_0,True,,True,
train,8088,928651012298104833,928651012298104833_0,True,,True,
train,8089,905728749311852544,905728749311852544_0,True,,True,
train,8090,909829420088741888,909829420088741888_0,True,,True,
train,8091,928681840331894784,928681840331894784_0,True,,True,
train,8092,917869868946296832,917869868946296832_0,True,,True,
train,8093,910525461465321472,910525461465321472_0,True,,True,
train,8094,909871605832089602,909871605832089602_0,True,,True,
train,8095,905625128070991872,905625128070991872_0,True,,True,
train,8096,911833476780953600,911833476780953600_0,True,,True,
train,8097,905641847866875905,905641847866875905_0,True,,True,
train,8098,922959652719120389,922959652719120389_0,True,,True,
train,8099,928256628448792577,928256628448792577_0,True,,True,
train,8100,917827102308671488,917827102308671488_0,True,,True,
train,8101,909425041003212800,909425041003212800_0,True,,True,
train,8102,908408570542145536,908408570542145536_0,True,,True,
train,8103,908412667710332929,908412667710332929_0,True,,True,
train,8104,910553386952491008,910553386952491008_0,True,,True,
train,8105,904541469070983168,904541469070983168_0,True,,True,
train,8106,910270554812317697,910270554812317697_0,True,,True,
train,8107,905380383008706560,905380383008706560_0,True,,True,
train,8108,905728976127234049,905728976127234049_0,True,,True,
train,8109,914867683023364096,914867683023364096_0,True,,True,
train,8110,916227774318366720,916227774318366720_0,True,,True,
train,8111,929995078533337089,929995078533337089_0,True,,True,
train,8112,916331837131231232,916331837131231232_0,True,,True,
train,8113,912406453947858944,912406453947858944_0,True,,True,
train,8114,910213673473343488,910213673473343488_0,True,,True,
train,8115,874755874388008960,874755874388008960_0,True,,True,
train,8116,909824884280348673,909824884280348673_0,True,,True,
train,8117,877614604183928832,877614604183928832_0,True,,True,
train,8118,910139947071315968,910139947071315968_0,True,,True,
train,8119,905264263492759553,905264263492759553_0,True,,True,
train,8120,904565550248067073,904565550248067073_0,True,,True,
train,8121,904927525993943040,904927525993943040_0,True,,True,
train,8122,910019229805662208,910019229805662208_0,True,,True,
train,8123,909446862578507776,909446862578507776_0,True,,True,
train,8124,907076756317728769,907076756317728769_0,True,,True,
train,8125,922093388618444801,922093388618444801_0,True,,True,
train,8126,910063271058608128,910063271058608128_0,True,,True,
train,8127,910268744697397248,910268744697397248_0,True,,True,
train,8128,913810527314472960,913810527314472960_0,True,,True,
train,8129,910213982677553152,910213982677553152_0,True,,True,
train,8130,906941913856651265,906941913856651265_0,True,,True,
train,8131,923272962748440576,923272962748440576_0,True,,True,
train,8132,901805456213102593,901805456213102593_0,True,,True,
train,8133,906281458179989505,906281458179989505_0,True,,True,
train,8134,909993259639955456,909993259639955456_0,True,,True,
train,8135,904814892095598592,904814892095598592_0,True,,True,
train,8136,910232170962182144,910232170962182144_0,True,,True,
train,8137,910264659315429376,910264659315429376_0,True,,True,
train,8138,931366109583958016,931366109583958016_0,True,,True,
train,8139,904393070363291648,904393070363291648_0,True,,True,
train,8140,907435657882226689,907435657882226689_0,True,,True,
train,8141,909422173793681409,909422173793681409_0,True,,True,
train,8142,909824106954149888,909824106954149888_0,True,,True,
train,8143,909383753830674432,909383753830674432_0,True,,True,
train,8144,913837201246511104,913837201246511104_0,True,,True,
train,8145,909919057717030914,909919057717030914_0,True,,True,
train,8146,908111089384144896,908111089384144896_0,True,,True,
train,8147,909831938877329409,909831938877329409_0,True,,True,
train,8148,905410056363139073,905410056363139073_0,True,,True,
train,8149,905617893622247425,905617893622247425_0,True,,True,
train,8150,904692950780846082,904692950780846082_0,True,,True,
train,8151,910140939003457536,910140939003457536_0,True,,True,
train,8152,910097463964569602,910097463964569602_0,True,,True,
train,8153,910088566436450305,910088566436450305_0,True,,True,
train,8154,922153859354677254,922153859354677254_0,True,,True,
train,8155,909804050442485762,909804050442485762_0,True,,True,
train,8156,921982977185259523,921982977185259523_0,True,,True,
train,8157,910184448469164032,910184448469164032_0,True,,True,
train,8158,905663992990900225,905663992990900225_0,True,,True,
train,8159,901650312934674434,901650312934674434_0,True,,True,
train,8160,872076035726204929,872076035726204929_0,True,,True,
train,8161,916029134492635136,916029134492635136_0,True,,True,
train,8162,904516215808380928,904516215808380928_0,True,,True,
train,8163,910175402886299648,910175402886299648_0,True,,True,
train,8164,921734083478089728,921734083478089728_0,True,,True,
train,8165,913170287335804929,913170287335804929_0,True,,True,
train,8166,928130883214647296,928130883214647296_0,True,,True,
train,8167,905625440093687809,905625440093687809_0,True,,True,
train,8168,901768014583840768,901768014583840768_0,True,,True,
train,8169,922474905538564096,922474905538564096_0,True,,True,
train,8170,912340935681478656,912340935681478656_0,True,,True,
train,8171,909448238616506369,909448238616506369_0,True,,True,
train,8172,916114819417329665,916114819417329665_0,True,,True,
train,8173,917830152159092736,917830152159092736_0,True,,True,
train,8174,923292589339508736,923292589339508736_0,True,,True,
train,8175,904335509723467777,904335509723467777_0,True,,True,
train,8176,927333852321927168,927333852321927168_0,True,,True,
train,8177,907640471358513153,907640471358513153_0,True,,True,
train,8178,909419750253645830,909419750253645830_0,True,,True,
train,8179,909494900814680064,909494900814680064_0,True,,True,
train,8180,913690105155608577,913690105155608577_0,True,,True,
train,8181,913992284986855424,913992284986855424_0,True,,True,
train,8182,914885323099901952,914885323099901952_0,True,,True,
train,8183,905540932241641472,905540932241641472_0,True,,True,
train,8184,913009346774163457,913009346774163457_0,True,,True,
train,8185,914581415236440064,914581415236440064_0,True,,True,
train,8186,910523633956683778,910523633956683778_0,True,,True,
train,8187,909946450427076608,909946450427076608_0,True,,True,
train,8188,904397842386739200,904397842386739200_0,True,,True,
train,8189,904477248224280576,904477248224280576_0,True,,True,
train,8190,913443185078218752,913443185078218752_0,True,,True,
train,8191,913347574077194240,913347574077194240_0,True,,True,
train,8192,909765614847193088,909765614847193088_0,True,,True,
train,8193,905479907920277504,905479907920277504_0,True,,True,
train,8194,911663933790064640,911663933790064640_0,True,,True,
train,8195,909394335992631296,909394335992631296_0,True,,True,
train,8196,911937682045067264,911937682045067264_0,True,,True,
train,8197,910225001223213056,910225001223213056_0,True,,True,
train,8198,905470345175556096,905470345175556096_0,True,,True,
train,8199,921914898665394176,921914898665394176_0,True,,True,
train,8200,906254513480372225,906254513480372225_0,True,,True,
train,8201,916086294429753345,916086294429753345_0,True,,True,
train,8202,911584629374808064,911584629374808064_0,True,,True,
train,8203,910614775498924032,910614775498924032_0,True,,True,
train,8204,913754239939301376,913754239939301376_0,True,,True,
train,8205,909776152868392960,909776152868392960_0,True,,True,
train,8206,913637135651164161,913637135651164161_0,True,,True,
train,8207,910223844492894210,910223844492894210_0,True,,True,
train,8208,872091977415876609,872091977415876609_0,True,,True,
train,8209,910806083404488704,910806083404488704_0,True,,True,
train,8210,918090018190655488,918090018190655488_0,True,,True,
train,8211,908386514555547651,908386514555547651_0,True,,True,
train,8212,905664032949993472,905664032949993472_0,True,,True,
train,8213,870491727886405632,870491727886405632_0,True,,True,
train,8214,905695947254091776,905695947254091776_0,True,,True,
train,8215,909461680178032641,909461680178032641_0,True,,True,
train,8216,880217794763259904,880217794763259904_0,True,,True,
train,8217,904297041618198528,904297041618198528_0,True,,True,
train,8218,873663452585308160,873663452585308160_0,True,,True,
train,8219,909902370057986049,909902370057986049_0,True,,True,
train,8220,906830883147145216,906830883147145216_0,True,,True,
train,8221,927919389923532800,927919389923532800_0,True,,True,
train,8222,920159942870470656,920159942870470656_0,True,,True,
train,8223,870580011467771905,870580011467771905_0,True,,True,
train,8224,913280494476906496,913280494476906496_0,True,,True,
train,8225,906623229510463489,906623229510463489_0,True,,True,
train,8226,901805448944390145,901805448944390145_0,True,,True,
train,8227,905731513089753088,905731513089753088_0,True,,True,
train,8228,910194155627991042,910194155627991042_0,True,,True,
train,8229,904955849487126528,904955849487126528_0,True,,True,
train,8230,905729822370009088,905729822370009088_0,True,,True,
train,8231,912421828618080258,912421828618080258_0,True,,True,
train,8232,909903363399127041,909903363399127041_0,True,,True,
train,8233,909873899889971200,909873899889971200_0,True,,True,
train,8234,912410152250363905,912410152250363905_0,True,,True,
train,8235,910566415979102209,910566415979102209_0,True,,True,
train,8236,909491201086193666,909491201086193666_0,True,,True,
train,8237,912285980354240513,912285980354240513_0,True,,True,
train,8238,904854110620573696,904854110620573696_0,True,,True,
train,8239,910135455630397441,910135455630397441_0,True,,True,
train,8240,929165485756768256,929165485756768256_0,True,,True,
train,8241,908798773471584256,908798773471584256_0,True,,True,
train,8242,910265204990029824,910265204990029824_0,True,,True,
train,8243,920049674462969862,920049674462969862_0,True,,True,
train,8244,910101241497341952,910101241497341952_0,True,,True,
train,8245,930096683119243264,930096683119243264_0,True,,True,
train,8246,909693367692300288,909693367692300288_0,True,,True,
train,8247,910141087926378496,910141087926378496_0,True,,True,
train,8248,905415568064479234,905415568064479234_0,True,,True,
train,8249,920589043712196609,920589043712196609_0,True,,True,
train,8250,880407790971478019,880407790971478019_0,True,,True,
train,8251,909760170208763904,909760170208763904_0,True,,True,
train,8252,874944057109250049,874944057109250049_0,True,,True,
train,8253,909418672913096704,909418672913096704_0,True,,True,
train,8254,910173677592895488,910173677592895488_0,True,,True,
train,8255,922115089519468545,922115089519468545_0,True,,True,
train,8256,923419978161905664,923419978161905664_0,True,,True,
train,8257,921407194188222465,921407194188222465_0,True,,True,
train,8258,910616474959716353,910616474959716353_0,True,,True,
train,8259,909396171235487745,909396171235487745_0,True,,True,
train,8260,930021249807417344,930021249807417344_0,True,,True,
train,8261,910632006144352256,910632006144352256_0,True,,True,
train,8262,904576062125989888,904576062125989888_0,True,,True,
train,8263,918115021661421568,918115021661421568_0,True,,True,
train,8264,909476227618103296,909476227618103296_0,True,,True,
train,8265,909899031362588674,909899031362588674_0,True,,True,
train,8266,910687961712381953,910687961712381953_0,True,,True,
train,8267,922799831344668674,922799831344668674_0,True,,True,
train,8268,921438122021412866,921438122021412866_0,True,,True,
train,8269,916105333872918528,916105333872918528_0,True,,True,
train,8270,910678493419200514,910678493419200514_0,True,,True,
train,8271,870667100368637953,870667100368637953_0,True,,True,
train,8272,929246841727791104,929246841727791104_0,True,,True,
train,8273,907405253150232577,907405253150232577_0,True,,True,
train,8274,909477280166137856,909477280166137856_0,True,,True,
train,8275,870145228077969408,870145228077969408_0,True,,True,
train,8276,922356832949084161,922356832949084161_0,True,,True,
train,8277,918085982234316800,918085982234316800_0,True,,True,
train,8278,910813646640513024,910813646640513024_0,True,,True,
train,8279,909431954562519048,909431954562519048_0,True,,True,
train,8280,905669201133584385,905669201133584385_0,True,,True,
train,8281,920029485423980544,920029485423980544_0,True,,True,
train,8282,913100552979996672,913100552979996672_0,True,,True,
train,8283,904999126428987392,904999126428987392_0,True,,True,
train,8284,904357071688278017,904357071688278017_0,True,,True,
train,8285,871414554877612032,871414554877612032_0,True,,True,
train,8286,907256120036806656,907256120036806656_0,True,,True,
train,8287,910160558011318279,910160558011318279_0,True,,True,
train,8288,910183986172850178,910183986172850178_0,True,,True,
train,8289,907994634948837376,907994634948837376_0,True,,True,
train,8290,916160388168691713,916160388168691713_0,True,,True,
train,8291,906464461946531840,906464461946531840_0,True,,True,
train,8292,904569290304737280,904569290304737280_0,True,,True,
train,8293,879142017330282497,879142017330282497_0,True,,True,
train,8294,930016742730018816,930016742730018816_0,True,,True,
train,8295,923185030804967424,923185030804967424_0,True,,True,
train,8296,912049266918674433,912049266918674433_0,True,,True,
train,8297,915079996900827136,915079996900827136_0,True,,True,
train,8298,905115070170058752,905115070170058752_0,True,,True,
train,8299,877761736002027520,877761736002027520_0,True,,True,
train,8300,907311049434640384,907311049434640384_0,True,,True,
train,8301,905215790961627140,905215790961627140_0,True,,True,
train,8302,905987071893839872,905987071893839872_0,True,,True,
train,8303,910176022267518976,910176022267518976_0,True,,True,
train,8304,912384951013736453,912384951013736453_0,True,,True,
train,8305,919941910642311168,919941910642311168_0,True,,True,
train,8306,910563826424274945,910563826424274945_0,True,,True,
train,8307,910708503681032192,910708503681032192_0,True,,True,
train,8308,912220913654931457,912220913654931457_0,True,,True,
train,8309,905762139989790720,905762139989790720_0,True,,True,
train,8310,914125586494365696,914125586494365696_0,True,,True,
train,8311,923775958292750336,923775958292750336_0,True,,True,
train,8312,909491633409921026,909491633409921026_0,True,,True,
train,8313,909383763985141760,909383763985141760_0,True,,True,
train,8314,911735538436231168,911735538436231168_0,True,,True,
train,8315,880461341546491906,880461341546491906_0,True,,True,
train,8316,901675686062166016,901675686062166016_0,True,,True,
train,8317,909824644420694018,909824644420694018_0,True,,True,
train,8318,877653682703130624,877653682703130624_0,True,,True,
train,8319,914668002532036608,914668002532036608_0,True,,True,
train,8320,909871773558198284,909871773558198284_0,True,,True,
train,8321,910243501232685056,910243501232685056_0,True,,True,
train,8322,872468354015145985,872468354015145985_0,True,,True,
train,8323,909052698422542336,909052698422542336_0,True,,True,
train,8324,919610772019384320,919610772019384320_0,True,,True,
train,8325,910562995247259649,910562995247259649_0,True,,True,
train,8326,904619989923020800,904619989923020800_0,True,,True,
train,8327,922291835602636805,922291835602636805_0,True,,True,
train,8328,910100679771000833,910100679771000833_0,True,,True,
train,8329,910688565109039105,910688565109039105_0,True,,True,
train,8330,916351497352466432,916351497352466432_0,True,,True,
train,8331,909881958523531264,909881958523531264_0,True,,True,
train,8332,913171455919173632,913171455919173632_0,True,,True,
train,8333,905755941559300097,905755941559300097_0,True,,True,
train,8334,906555140861243392,906555140861243392_0,True,,True,
train,8335,911574331758665728,911574331758665728_0,True,,True,
train,8336,909779060158554113,909779060158554113_0,True,,True,
train,8337,919579754583478273,919579754583478273_0,True,,True,
train,8338,909423715703762945,909423715703762945_0,True,,True,
train,8339,927385055349030912,927385055349030912_0,True,,True,
train,8340,869950122972635136,869950122972635136_0,True,,True,
train,8341,910624408435171328,910624408435171328_0,True,,True,
train,8342,915972133746040833,915972133746040833_0,True,,True,
train,8343,917865143639318528,917865143639318528_0,True,,True,
train,8344,927583452706279424,927583452706279424_0,True,,True,
train,8345,910523485889470465,910523485889470465_0,True,,True,
train,8346,909701027879882752,909701027879882752_0,True,,True,
train,8347,928239205074927616,928239205074927616_0,True,,True,
train,8348,915246179167780864,915246179167780864_0,True,,True,
train,8349,913500777880186887,913500777880186887_0,True,,True,
train,8350,870244871629451264,870244871629451264_0,True,,True,
train,8351,910120118386135041,910120118386135041_0,True,,True,
train,8352,904461512164519939,904461512164519939_0,True,,True,
train,8353,922499170098929664,922499170098929664_0,True,,True,
train,8354,922448571886170112,922448571886170112_0,True,,True,
train,8355,909808661823938560,909808661823938560_0,True,,True,
train,8356,913254976046206976,913254976046206976_0,True,,True,
train,8357,930932169798713345,930932169798713345_0,True,,True,
train,8358,913843711909429248,913843711909429248_0,True,,True,
train,8359,906609444221542400,906609444221542400_0,True,,True,
train,8360,920297355689254912,920297355689254912_0,True,,True,
train,8361,905631176802484224,905631176802484224_0,True,,True,
train,8362,923585013291147264,923585013291147264_0,True,,True,
train,8363,901663416741453824,901663416741453824_0,True,,True,
train,8364,931371221052219393,931371221052219393_0,True,,True,
train,8365,909442846654001152,909442846654001152_0,True,,True,
train,8366,921559706082074624,921559706082074624_0,True,,True,
train,8367,927255483290877953,927255483290877953_0,True,,True,
train,8368,901797068733259776,901797068733259776_0,True,,True,
train,8369,878019187658063872,878019187658063872_0,True,,True,
train,8370,911543376389926913,911543376389926913_0,True,,True,
train,8371,928607670331994112,928607670331994112_0,True,,True,
train,8372,906302381712961536,906302381712961536_0,True,,True,
train,8373,910204849765195779,910204849765195779_1,True,,True,
train,8374,910235144644042753,910235144644042753_0,True,,True,
train,8375,930883171503177728,930883171503177728_0,True,,True,
train,8376,909389543278817280,909389543278817280_0,True,,True,
train,8377,907272318745014272,907272318745014272_0,True,,True,
train,8378,931505905736306690,931505905736306690_0,True,,True,
train,8379,904987361922211840,904987361922211840_0,True,,True,
train,8380,930226999142035456,930226999142035456_0,True,,True,
train,8381,910253209180020736,910253209180020736_0,True,,True,
train,8382,908337943600877568,908337943600877568_0,True,,True,
train,8383,909952377595269123,909952377595269123_0,True,,True,
train,8384,910675648451977217,910675648451977217_0,True,,True,
train,8385,908482791712673792,908482791712673792_0,True,,True,
train,8386,913817726572998657,913817726572998657_0,True,,True,
train,8387,904238027932934144,904238027932934144_0,True,,True,
train,8388,907298494364483584,907298494364483584_0,True,,True,
train,8389,910245965675757571,910245965675757571_0,True,,True,
train,8390,920077621903237120,920077621903237120_0,True,,True,
train,8391,909472130378723329,909472130378723329_0,True,,True,
train,8392,923847805390729216,923847805390729216_0,True,,True,
train,8393,910706371158466561,910706371158466561_0,True,,True,
train,8394,904492590426460160,904492590426460160_0,True,,True,
train,8395,908143109565022208,908143109565022208_0,True,,True,
train,8396,917833850746822656,917833850746822656_0,True,,True,
train,8397,930037422422941696,930037422422941696_0,True,,True,
train,8398,911646715073171456,911646715073171456_0,True,,True,
train,8399,904452733582794752,904452733582794752_0,True,,True,
train,8400,905630785084039168,905630785084039168_0,True,,True,
train,8401,905150048903864322,905150048903864322_0,True,,True,
train,8402,904476428552593408,904476428552593408_0,True,,True,
train,8403,923578493656600576,923578493656600576_0,True,,True,
train,8404,911622015815122945,911622015815122945_0,True,,True,
train,8405,870561029071044608,870561029071044608_0,True,,True,
train,8406,922522715453607936,922522715453607936_0,True,,True,
train,8407,910005101019799553,910005101019799553_0,True,,True,
train,8408,909416297137676288,909416297137676288_0,True,,True,
train,8409,921023189739859968,921023189739859968_0,True,,True,
train,8410,913389115281772545,913389115281772545_0,True,,True,
train,8411,921854452465917953,921854452465917953_0,True,,True,
train,8412,910153180700397573,910153180700397573_0,True,,True,
train,8413,909768773694930944,909768773694930944_0,True,,True,
train,8414,901813825711853568,901813825711853568_0,True,,True,
train,8415,921777657162891265,921777657162891265_0,True,,True,
train,8416,909827728475590656,909827728475590656_0,True,,True,
train,8417,911619664597405697,911619664597405697_0,True,,True,
train,8418,910239663759282176,910239663759282176_0,True,,True,
train,8419,923396435411845120,923396435411845120_0,True,,True,
train,8420,909891119197995008,909891119197995008_0,True,,True,
train,8421,912419131277922305,912419131277922305_0,True,,True,
train,8422,921733462377328640,921733462377328640_0,True,,True,
train,8423,908325549570916352,908325549570916352_0,True,,True,
train,8424,923289711778525184,923289711778525184_0,True,,True,
train,8425,909909840704581632,909909840704581632_0,True,,True,
train,8426,913751945554296832,913751945554296832_0,True,,True,
train,8427,930181046791962626,930181046791962626_0,True,,True,
train,8428,906424164940206080,906424164940206080_0,True,,True,
train,8429,917829163259592704,917829163259592704_0,True,,True,
train,8430,909919985077645314,909919985077645314_0,True,,True,
train,8431,910203597765345281,910203597765345281_0,True,,True,
train,8432,921458879275311104,921458879275311104_0,True,,True,
train,8433,909440687770361856,909440687770361856_0,True,,True,
train,8434,931267004648034304,931267004648034304_0,True,,True,
train,8435,909470491056001024,909470491056001024_0,True,,True,
train,8436,905744721431076865,905744721431076865_0,True,,True,
train,8437,914339088416825344,914339088416825344_0,True,,True,
train,8438,909389092294660096,909389092294660096_0,True,,True,
train,8439,910726543541972992,910726543541972992_0,True,,True,
train,8440,905433931477946372,905433931477946372_0,True,,True,
train,8441,923202733347352579,923202733347352579_0,True,,True,
train,8442,909717907147337729,909717907147337729_0,True,,True,
train,8443,910241794272751616,910241794272751616_0,True,,True,
train,8444,916150091966177280,916150091966177280_0,True,,True,
train,8445,904343630973992962,904343630973992962_0,True,,True,
train,8446,910206015081152513,910206015081152513_0,True,,True,
train,8447,919728361403846656,919728361403846656_0,True,,True,
train,8448,915996254596993024,915996254596993024_0,True,,True,
train,8449,909956089789190144,909956089789190144_0,True,,True,
train,8450,919939268646019072,919939268646019072_0,True,,True,
train,8451,910525850474438656,910525850474438656_0,True,,True,
train,8452,905724844649611264,905724844649611264_0,True,,True,
train,8453,920131252602142720,920131252602142720_0,True,,True,
train,8454,909919362299043841,909919362299043841_0,True,,True,
train,8455,908586704059207680,908586704059207680_0,True,,True,
train,8456,930014288714092544,930014288714092544_0,True,,True,
train,8457,905670241488781312,905670241488781312_0,True,,True,
train,8458,910707238007984128,910707238007984128_0,True,,True,
train,8459,906107639125336064,906107639125336064_0,True,,True,
